PetID,resnet_prob_class_0,resnet_prob_class_1,resnet_prob_class_2,resnet_prob_class_3,resnet_prob_class_4
8bac2d757,0.0471955,0.3961892,0.27323183,0.12532638,0.15805711
6a3607d09,0.046344757,0.17262918,0.26105028,0.2569675,0.26300827
64c1c412b,0.040053725,0.3111004,0.38322276,0.20282245,0.06280067
d1870f34b,0.032699864,0.22113931,0.32572848,0.22532204,0.19511032
21260b18f,0.056824036,0.3507706,0.3156186,0.15652134,0.12026544
c7338db23,0.05938173,0.36482844,0.37412912,0.14289068,0.05876999
c2cad7ef6,0.0069304993,0.14661756,0.26761454,0.20991866,0.36891878
f7550219b,0.0062341704,0.29974914,0.5080419,0.13622832,0.049746495
f69bd4b27,0.009434686,0.10576101,0.22345918,0.24766241,0.41368273
4479fdc71,0.025897611,0.20489563,0.35992447,0.20753953,0.20174281
f205876aa,0.063774094,0.33348992,0.18507224,0.24621682,0.17144695
a94208b35,0.005949151,0.056154147,0.20582844,0.32456863,0.40749955
c9d955ac9,0.00065040233,0.020912241,0.052286863,0.07755554,0.84859496
1e83794bd,0.008318027,0.110850826,0.19544634,0.30633235,0.3790525
b41d5c9c4,0.043177824,0.22161312,0.23092477,0.18948357,0.31480068
fbdf8c03a,0.058108833,0.31240562,0.2948018,0.15176381,0.1829199
8f15fc3d8,0.045210205,0.61803854,0.20089014,0.10710712,0.028753974
b43e7b1fe,0.059667267,0.33337322,0.33444804,0.19319324,0.07931822
4b2150d3a,0.016501538,0.07217672,0.22849984,0.30134913,0.3814728
33404ffe6,0.013876923,0.24698375,0.31335652,0.1614405,0.2643423
9ea8e240f,0.023661925,0.099991925,0.15118168,0.1340762,0.59108824
a1b34954b,0.009908863,0.09750664,0.3551195,0.2641957,0.2732693
a823f714b,0.018228961,0.17768697,0.4324122,0.23216747,0.13950437
c3750cec1,0.0068400847,0.114704244,0.1457671,0.19744089,0.5352477
f4d945501,0.0017934556,0.02889264,0.069368646,0.08271359,0.8172317
0ea337520,0.044864196,0.18893147,0.26378894,0.13444749,0.36796793
db4a0242a,0.014505112,0.094741724,0.22900575,0.3546986,0.30704874
7b9b65bde,0.020396382,0.18960917,0.3959433,0.29584935,0.09820178
fb9fae270,0.034744382,0.26914006,0.2680268,0.23921745,0.18887131
ae1d9f63a,0.0591407,0.37411365,0.25799724,0.16018541,0.14856297
1d4574c90,0.04492205,0.4127879,0.28298056,0.14135651,0.117953025
eac9c6b7a,0.092015326,0.501959,0.2679451,0.094973415,0.04310709
7e3607e1f,0.034550752,0.3965249,0.22207697,0.2315555,0.11529187
d8e376a50,0.003852253,0.09967377,0.4175132,0.27260184,0.20635892
7959e3491,0.035622623,0.23840132,0.33707112,0.2485395,0.14036544
d1ef0568d,0.0033173813,0.06486849,0.11258768,0.113693096,0.7055333
16ff0c687,0.010533386,0.37591946,0.31617898,0.22394824,0.073419906
77035285f,0.051502373,0.3147456,0.20807505,0.2122073,0.21346968
143d10038,0.006504967,0.11686172,0.1751353,0.20591995,0.4955781
a4de6ea51,0.023026902,0.2587753,0.43873295,0.1921236,0.087341234
dfa39b9f1,0.04905223,0.23291907,0.26357287,0.21843436,0.23602146
b08012e7f,0.022085207,0.14141862,0.35455152,0.28312084,0.19882381
bc0a5524c,0.028737566,0.11901697,0.2611088,0.2556446,0.3354921
48a44eac5,8.5088264e-05,0.029216629,0.12832639,0.15034385,0.69202805
ed5c2d9dd,0.021695137,0.18704692,0.30301946,0.29810208,0.19013643
870e5566b,0.010413386,0.24248995,0.2909711,0.2021262,0.2539994
ac4c28677,0.0013405913,0.039645843,0.111637264,0.10998344,0.73739284
ee9c2fd46,0.020135758,0.14420807,0.37038773,0.25655875,0.20870964
4c674cc1f,0.0073387967,0.16445316,0.32697996,0.2787291,0.22249901
d3a6a081b,0.005646132,0.10172633,0.22319387,0.2514447,0.41798896
254c3305f,0.06577863,0.4470896,0.1870292,0.17265424,0.1274484
56ddc4f47,0.02432264,0.42661953,0.30599803,0.18263337,0.060426462
cc8401c02,0.006171486,0.063082844,0.13731875,0.17631187,0.617115
4158fbb67,0.057322007,0.26627144,0.26235315,0.20050019,0.21355328
f824e33a8,0.013196156,0.19265796,0.40524366,0.2201705,0.16873175
5cc846427,0.005004158,0.07280157,0.13641547,0.18907374,0.596705
ff6ff53c4,0.00524162,0.12191775,0.23741303,0.22179414,0.4136334
45bec4a13,0.008622838,0.08515505,0.3282363,0.20855825,0.3694275
91c2159dd,0.013207156,0.12015976,0.1894003,0.24554558,0.43168727
906308870,0.04244335,0.29027197,0.22438899,0.30538508,0.13751057
b9f58834b,0.029445997,0.2178264,0.22923402,0.30780852,0.21568504
dcd8e75d3,0.020038964,0.18052737,0.22503456,0.14411987,0.43027925
8df0bb3b3,0.021887999,0.3376643,0.31368056,0.25399628,0.07277081
5ff169a48,0.021610055,0.24173181,0.3223599,0.24239393,0.17190434
5742d498f,0.04912821,0.24741225,0.21814182,0.26307157,0.22224618
507db6e4f,0.060264297,0.3450498,0.32598057,0.17090353,0.09780179
21b933087,0.020241298,0.18630221,0.1794093,0.1219856,0.49206153
8d5f95d9a,0.01183406,0.16597095,0.2681927,0.22010493,0.33389738
ef5fcd597,0.02276527,0.24028403,0.27244583,0.28042367,0.18408123
9c4af0f83,0.057890862,0.1883973,0.2750933,0.1704206,0.30819792
2e4eb9198,0.011260964,0.08931322,0.42191002,0.28162065,0.19589517
30610dfe8,0.06339717,0.34462425,0.26706523,0.18732701,0.13758628
ec0316213,0.020065038,0.13133466,0.14753686,0.14587018,0.5551932
df0a5e6c5,0.019847095,0.24144329,0.2111361,0.28146243,0.24611107
d51b2e785,0.013355328,0.20968764,0.37062365,0.28063697,0.12569642
2dd6e4186,0.010434274,0.16215874,0.28171673,0.40114424,0.14454606
850a43f90,0.010709128,0.30710882,0.466588,0.18014447,0.035449658
24fee0cc4,0.016147578,0.12815134,0.24996588,0.2899573,0.31577793
61c5987cd,0.056270972,0.40214044,0.30955693,0.1318388,0.100192875
91736f444,0.009780307,0.24458902,0.42324477,0.22952579,0.09286009
86855ddfd,0.04484427,0.14133038,0.28341097,0.24560037,0.28481403
a90a72141,0.043638706,0.33631888,0.28122804,0.18789664,0.15091772
63cd0b2b3,0.013244616,0.09078747,0.17623858,0.165255,0.5544743
deac22864,0.02537229,0.37235892,0.34311643,0.14359929,0.11555307
bea8484a3,0.0187297,0.32070592,0.33159158,0.26045653,0.06851624
813db4d5a,0.005084517,0.101458274,0.35476747,0.41250548,0.1261843
66038a4b3,0.01589751,0.17518474,0.21733828,0.21712787,0.37445158
350a14e36,0.061609786,0.19048621,0.31142163,0.18205449,0.25442788
8a6701090,0.002877028,0.018809548,0.15801878,0.1753056,0.6449891
b89a89c58,0.008465898,0.1223269,0.2452484,0.22583447,0.39812434
03f0fc32f,0.022064479,0.1788708,0.2391382,0.3555408,0.20438571
331c39c92,0.056994103,0.27660447,0.22714406,0.170942,0.2683154
3681bfdb9,0.021800796,0.29664537,0.31622648,0.25225717,0.113070205
272a3fb52,0.049594443,0.2820267,0.32702366,0.1774772,0.16387802
58e368a56,0.015081982,0.3275601,0.21830948,0.17829905,0.26074934
46ed43d61,0.021007476,0.15683873,0.24986687,0.27673027,0.29555672
a904d6da4,0.043153107,0.2191453,0.3128092,0.16625647,0.25863588
40de6ecb5,0.04590023,0.36770943,0.30574504,0.16856398,0.1120813
ddeeba131,0.027161645,0.551351,0.23655081,0.1590987,0.025837885
1bf4a2ca7,0.009482226,0.22318609,0.3827711,0.28802454,0.096535996
3b9f04df5,0.023359017,0.19134545,0.22962072,0.279842,0.2758328
6acd97990,0.019891977,0.18737279,0.28512067,0.16699798,0.34061658
d412201f6,0.011661922,0.20328486,0.37157667,0.24228165,0.17119488
0abff77fe,0.008206588,0.07509482,0.19657989,0.22248067,0.497638
38c82bfc5,0.039096862,0.2752581,0.25683546,0.20393972,0.2248699
3a8f24615,0.008529331,0.22983016,0.2276095,0.28745857,0.24657242
950dd345b,0.020885836,0.16445662,0.2972089,0.32186672,0.19558193
d4c3abf4c,0.010532884,0.14282878,0.22315021,0.32772058,0.29576755
25ebacf03,0.044610687,0.37844804,0.3489006,0.14241587,0.085624784
e4fb514b2,0.04774769,0.32241577,0.27471524,0.2112114,0.1439099
89d80665a,0.0034569763,0.045728993,0.09085443,0.14841309,0.7115465
af9eac2be,0.028752262,0.22849986,0.37674695,0.23422347,0.13177748
ea853814a,0.025014577,0.31609944,0.31192935,0.16371089,0.18324573
ec7952240,0.023818668,0.41093746,0.3316073,0.15955558,0.074081026
9862e5dfe,0.010323615,0.082512125,0.18200529,0.15356375,0.5715952
92e87765e,0.013951707,0.13969074,0.26996526,0.2660095,0.31038278
158a55025,0.040644147,0.34429365,0.29157183,0.22074938,0.10274099
6a00de73d,0.007918595,0.15094647,0.13269173,0.19396952,0.51447374
9817c3ef1,0.008652014,0.27579144,0.2957333,0.2909052,0.128918
c6a3de42f,0.03153213,0.22577508,0.30570364,0.22090785,0.21608128
a2b2ff582,0.03245141,0.33100122,0.21923056,0.13624436,0.28107238
6764e8752,0.021359133,0.16569538,0.3308403,0.2066646,0.27544063
e73b8f98b,0.01132573,0.24775743,0.4023529,0.1755082,0.16305576
50eddd1bb,0.030442964,0.24234411,0.30750564,0.23979588,0.17991145
218cf1849,0.041502435,0.18529907,0.21788102,0.24250022,0.3128173
0f6b7b928,0.038698804,0.28983238,0.28905368,0.2416915,0.14072369
4427541c0,0.05750488,0.42811522,0.24884883,0.17775851,0.08777247
0bf83cc3e,0.029007263,0.28305483,0.23471552,0.1429405,0.31028187
4cfee2fbe,0.05138242,0.22465678,0.2937776,0.22433811,0.20584507
ffb6a7f5d,0.031115742,0.40697533,0.3102644,0.13370316,0.11794137
45ba264f2,0.010025098,0.13157131,0.34353957,0.20959239,0.30527166
c4be004d4,0.0045052194,0.24437757,0.3058255,0.32477683,0.12051493
05a839a89,0.01686007,0.25087255,0.33996427,0.23961818,0.15268494
237343008,0.006149922,0.09198089,0.14207529,0.21419328,0.54560065
5ab1e209b,0.018975426,0.17715144,0.24727404,0.17841582,0.37818328
3ce643dc5,0.08185406,0.2625866,0.28636473,0.18663341,0.18256122
427acc248,0.0062866854,0.08293319,0.18913151,0.26478013,0.4568685
92bf36222,0.04627767,0.34488973,0.36401248,0.17966479,0.06515536
ee5ceb065,0.0020452435,0.02743047,0.03997487,0.075993925,0.8545555
870fc2931,0.0659658,0.4640918,0.25487134,0.11012615,0.104944825
f99231609,0.01816035,0.25367016,0.39387932,0.22496362,0.10932654
5145f87a0,0.040564153,0.4649576,0.32184497,0.13564563,0.036987655
942b2ba7d,0.024083564,0.20472565,0.27342826,0.18996502,0.30779752
5bb7dbfc2,0.021561816,0.10837696,0.20901321,0.25430483,0.40674326
2f29e9d88,0.016466921,0.14192985,0.10576334,0.15010951,0.5857304
4cb8fe436,0.04482681,0.44874194,0.25100222,0.1266101,0.12881896
733b7cb27,0.052398186,0.32861465,0.18467712,0.17452355,0.25978646
081c0a12d,0.03315465,0.15816978,0.29685575,0.26196393,0.24985594
c47c94411,0.07006668,0.27725348,0.29758486,0.1820034,0.17309152
6090e5de6,0.0045682937,0.109622315,0.254369,0.26440728,0.36703318
6c4d7b09f,0.013198495,0.2853777,0.27429897,0.24557301,0.18155183
f158bcd9e,0.04574015,0.20063892,0.26859644,0.28262076,0.20240371
88030e16e,0.014804204,0.21820554,0.3936967,0.21994591,0.15334769
5bd541f6f,0.036168896,0.2057944,0.30057868,0.21491612,0.24254185
5e6de643b,0.03809875,0.24369702,0.32068676,0.30649838,0.0910191
02a084920,0.0008320981,0.04702628,0.35177168,0.33345008,0.26691988
e94581522,0.0033932584,0.043888267,0.08227547,0.12754565,0.74289733
5145c1766,0.008412557,0.3099028,0.31668264,0.17240974,0.19259222
67c74483f,0.0043783532,0.2339686,0.40081745,0.16663602,0.19419958
87554ea1f,0.042822838,0.3127251,0.2892955,0.24160539,0.11355122
c6d378000,0.016275836,0.18057811,0.23089603,0.23608418,0.33616585
fc0b0843c,0.011635573,0.11518018,0.16222303,0.16663316,0.5443281
ece99daf7,0.00911948,0.11298708,0.20381877,0.18204816,0.4920265
0d6696a32,0.04650283,0.30347022,0.40278283,0.15749353,0.08975064
f77a10b5f,0.018806946,0.103938065,0.23624116,0.30380955,0.33720428
80b7c910d,0.016272968,0.3029427,0.20245253,0.2573086,0.22102328
1f6fe20fc,0.011736724,0.16688676,0.3307162,0.28207517,0.20858516
4f9379256,0.016184399,0.19902429,0.3403698,0.28832564,0.15609588
e849142b2,0.04665655,0.44729653,0.23943093,0.1851902,0.08142575
59097271b,0.07809557,0.417929,0.24949506,0.15378693,0.10069342
2d79d25fa,0.04240198,0.36802328,0.2910026,0.21550284,0.08306933
ab1ed5c13,0.018004837,0.16311349,0.2357689,0.22874483,0.3543679
e9cf01a21,0.0011664925,0.050219852,0.26861027,0.30648005,0.37352332
87143ebd2,0.023782099,0.31302774,0.34601533,0.18438733,0.13278753
a4ba78b62,0.0529405,0.4616452,0.30140007,0.12869194,0.05532228
8ee223a17,0.025297873,0.28862292,0.3091129,0.20305863,0.17390771
3c0c76a42,0.023260672,0.20499556,0.23042917,0.25777784,0.28353673
59903171d,0.021291288,0.3425266,0.23345639,0.1832076,0.21951815
0338fcdaf,0.00072047114,0.02468666,0.14543822,0.18327893,0.6458758
aa3409a07,0.0049415017,0.13417307,0.15545852,0.13049369,0.57493323
6d18707ee,0.018615639,0.14632107,0.2131426,0.30198482,0.3199359
5366eff00,0.007796807,0.17688827,0.36414808,0.35548723,0.09567962
f78698cc4,0.05149571,0.37988567,0.1979994,0.2610914,0.109527744
933b2b3d4,0.017583499,0.34764895,0.340088,0.2300227,0.06465688
4dc936ac7,0.012787621,0.1472786,0.3672009,0.36517325,0.10755955
7f7080e6b,0.021949379,0.28966075,0.35448977,0.21281417,0.12108595
bb4e0ddb3,0.019060837,0.34998283,0.32266337,0.16333213,0.14496088
63057be1d,0.035744518,0.12553446,0.2510672,0.2688497,0.31880414
e4a48ef49,0.019174254,0.19909756,0.44831747,0.17375419,0.15965648
e4aa86e0a,0.038107026,0.250498,0.38434008,0.16819328,0.15886164
9a1a1d801,0.029972242,0.18741775,0.24234913,0.20287211,0.33738878
75642f3e5,0.0152092725,0.22552325,0.32797775,0.3512303,0.08005942
4fcd7cfe0,0.011614305,0.17041653,0.35414892,0.28706977,0.17675051
95636a0d9,0.04735429,0.20021567,0.2181589,0.2321151,0.30215612
42444811d,0.02283967,0.36790785,0.31940794,0.19956917,0.090275384
eb8de7f47,0.023120409,0.34828457,0.34143516,0.19002433,0.09713546
8d0f353e2,0.03712683,0.2814946,0.302441,0.21110456,0.16783299
b888f72cc,0.01481329,0.3061658,0.17129683,0.24696931,0.26075476
92fa4a896,0.028885372,0.23200437,0.26124668,0.21310659,0.264757
c70a3fcc5,0.029057069,0.30494207,0.38575637,0.21266323,0.06758122
97d823486,0.008239284,0.20066188,0.42343217,0.17151348,0.19615322
a4b85d322,0.02346569,0.09905058,0.21886952,0.33908403,0.31953013
482fc8a70,0.10184153,0.27720284,0.23836978,0.18871276,0.19387309
b2dbd92b1,0.072683066,0.35284197,0.27814576,0.18098858,0.11534062
1de8444a7,0.024665652,0.2739033,0.37332535,0.20391813,0.12418756
65d0ea00b,0.00939602,0.11416029,0.20563239,0.20172901,0.46908224
b9314a12d,0.030564358,0.2714269,0.27753088,0.18438117,0.23609667
9a3c966a9,0.029577343,0.23181874,0.32336998,0.27806607,0.13716786
3779a7d91,0.06783865,0.18174437,0.30538544,0.20676668,0.23826481
1bec8eb5e,0.023210678,0.2983488,0.33294436,0.2353501,0.11014599
7faf2e49d,0.024609355,0.36380467,0.3187784,0.18955642,0.10325113
76301f924,0.039118826,0.41344798,0.27192453,0.1503035,0.1252052
1de2c7e27,0.03491137,0.37773475,0.3761333,0.13390295,0.07731764
deaba5702,0.039833,0.49833083,0.32348162,0.105415486,0.032939132
15e5b0e7d,0.0049924245,0.2666487,0.28453794,0.1868825,0.2569385
541904323,0.040324382,0.34627804,0.18135521,0.18933415,0.24270819
084b7e7eb,0.0065073576,0.1397144,0.33603156,0.3722431,0.14550357
f04c098ed,0.006644383,0.055070374,0.13063361,0.1823876,0.62526405
0d551fb5b,0.0004125772,0.0070534456,0.059341528,0.08809613,0.84509635
fd3172797,0.013472879,0.2213024,0.19044444,0.33911058,0.23566967
cb278aa01,0.019308476,0.5312753,0.3118661,0.10276646,0.0347837
49ad94a6a,0.022562752,0.40034705,0.34300053,0.1786362,0.05545342
ff832cb7e,0.012847446,0.12038139,0.26269644,0.18093097,0.42314374
798f4a1e4,0.0142829195,0.10684911,0.23078093,0.3316764,0.31641072
886e903a4,0.02095736,0.29181972,0.3032153,0.2337171,0.15029046
f923ff77e,0.019113524,0.20833953,0.28424582,0.22102146,0.26727965
951f0f32a,0.020140134,0.2222176,0.27086374,0.14721103,0.33956745
2de2cbdcf,0.035814226,0.1448671,0.3024341,0.2631512,0.25373337
37965a7c3,0.010262467,0.181497,0.3447043,0.18768239,0.2758538
21f095582,0.047511566,0.30619726,0.26779372,0.14744338,0.2310541
3e373923e,0.020207375,0.19853637,0.32866818,0.21695124,0.23563683
bebab9790,0.04566761,0.3299303,0.27035835,0.14258361,0.2114601
747125bc9,0.047515452,0.44399142,0.29143775,0.12677625,0.09027912
699ee7fa6,0.0018413443,0.10864526,0.3112238,0.28259847,0.29569116
aaa9c8e09,0.05821516,0.36107603,0.34337944,0.12690993,0.11041947
f726dd490,0.003492773,0.1257687,0.15014118,0.18165052,0.5389468
cd4624a1a,0.016223993,0.2850351,0.3117292,0.24177419,0.14523755
7a23bdbdc,0.017841062,0.23438567,0.26459736,0.30094808,0.18222784
3970cb015,0.0071385684,0.08814932,0.19486347,0.2280527,0.48179594
5510ac89a,0.009175993,0.3967259,0.30918977,0.19375016,0.091158226
fc5e81c00,0.055560857,0.34154263,0.3128005,0.21581088,0.07428513
ec83e77f0,0.015088836,0.27768472,0.33200356,0.26052502,0.11469791
74517d04f,0.022536537,0.20311478,0.41743067,0.18925123,0.16766675
bec6cc26b,0.0124874255,0.31270975,0.4171315,0.1950802,0.06259117
1bbe4e4f0,0.02000045,0.20278579,0.23975742,0.21672823,0.3207281
60f317698,0.012760532,0.15845138,0.15730783,0.27618703,0.39529324
9f01beeef,0.044448026,0.39226007,0.30243647,0.17387526,0.086980194
885af161b,0.07307518,0.4363116,0.262553,0.14140218,0.08665799
fc9cf8b8d,0.057845894,0.16329077,0.2333869,0.29105657,0.25441992
aebf47483,0.064023405,0.3317215,0.2890167,0.1603232,0.15491523
b5158ef9e,0.054886885,0.24839234,0.28095186,0.16820218,0.24756674
73680f695,0.06438248,0.2718423,0.29514286,0.17053254,0.1980998
fdd191ba0,0.0029155128,0.07105454,0.16840546,0.14982934,0.6077952
d40e98a9b,0.07757126,0.36531705,0.29239354,0.15984085,0.104877315
72d77924a,0.04710513,0.25854144,0.2556896,0.17301345,0.26565036
085c9be4a,0.025025055,0.14134322,0.3692636,0.265995,0.19837314
c960b413e,0.053140797,0.2689117,0.2204194,0.2254467,0.23208138
02f7300db,0.0284163,0.2852796,0.25316566,0.26203048,0.17110796
d08bc2c0a,0.007109561,0.1324254,0.5190456,0.2076708,0.13374868
052b0ada8,0.011570854,0.10689281,0.20643273,0.33190668,0.34319693
447233a49,0.030540183,0.39702645,0.29307008,0.18034947,0.09901384
54ec12bf6,0.029985346,0.24648583,0.2582087,0.1871652,0.2781549
0aebdcbc4,0.03187664,0.27289143,0.26153624,0.2202851,0.21341059
8685546cb,0.00018744261,0.004589205,0.020002974,0.059335675,0.9158847
a08030c6f,0.004064595,0.05530267,0.13788402,0.17538089,0.62736785
4c2f127c7,0.04762785,0.26535895,0.25190273,0.20508198,0.23002847
4413f9855,0.06536447,0.26713353,0.32534033,0.19496582,0.14719579
c82f54ef6,0.013743024,0.17303462,0.41315803,0.1669774,0.23308687
d672df50c,0.048142754,0.37975317,0.2641182,0.18483222,0.123153694
ee2def69f,0.06561899,0.4067605,0.30962744,0.14135642,0.07663663
45c718348,0.007743188,0.15907338,0.36426774,0.29509032,0.17382538
f57a5c0ea,0.011071891,0.3395383,0.25875643,0.24104768,0.14958574
da7fe1120,0.02578827,0.1434219,0.25329223,0.284912,0.29258567
f99a5e817,0.0020349256,0.039720334,0.16745,0.3252823,0.46551245
2b1582f99,0.002564299,0.1044088,0.23902287,0.21237566,0.4416284
1fce53107,0.007232849,0.19185215,0.47818527,0.21635883,0.10637089
44867700c,0.023343736,0.08034793,0.3203872,0.172522,0.40339908
9cbae8539,0.017452573,0.17472653,0.24493305,0.2331003,0.32978755
210b8d077,0.0026760623,0.06094119,0.1503177,0.21512657,0.57093847
b26fcffaf,0.100101106,0.2805569,0.20278648,0.19286267,0.22369288
56ec0a2ef,0.04976297,0.37314445,0.303266,0.15456389,0.11926272
38e12233c,0.0047969474,0.07639886,0.19345765,0.30306596,0.42228058
cd2451ab4,0.040776454,0.35515255,0.2977071,0.22324301,0.08312091
8af4db3f3,0.008376062,0.07197314,0.1451402,0.1621009,0.6124097
3991dd72d,0.014750649,0.27414137,0.3636033,0.15645823,0.19104646
ef690f7c1,0.09179275,0.3104305,0.26825893,0.1986625,0.13085526
886d23c56,0.039448142,0.10797252,0.25264853,0.2548166,0.3451142
34482d66a,0.038385917,0.2293735,0.2494826,0.21239819,0.27035984
bdf4a9ed9,0.011907731,0.17057982,0.23797204,0.18239231,0.39714816
56f7b3216,0.00013589363,0.0034793098,0.032774933,0.04394432,0.9196656
9daa740bb,0.030524526,0.21575606,0.24070051,0.17983523,0.33318368
410490c8d,0.020905904,0.3323044,0.3019189,0.23765928,0.1072116
40309f25c,0.0069076163,0.053687274,0.16013148,0.14057975,0.6386938
3eb7ac8c1,0.022785336,0.32487842,0.29350775,0.182765,0.17606346
c1c0405ef,0.026299383,0.29043022,0.32071316,0.16193287,0.20062436
046256943,0.018457418,0.111508034,0.26315078,0.2824102,0.3244736
4ec3a7275,0.04671802,0.37970346,0.31992882,0.16772047,0.08592926
25fce0465,0.006467916,0.07255706,0.18461248,0.19380377,0.5425588
6296e909a,0.10037607,0.30138013,0.26702222,0.18152818,0.14969334
4e1034525,0.030149385,0.32952246,0.3046341,0.2274025,0.10829158
6134ae21d,0.026198972,0.16139056,0.275273,0.30008152,0.23705593
82ab0ebbd,0.036373924,0.2851349,0.28645426,0.19694564,0.19509128
414e5ba55,0.053585093,0.40870854,0.27038315,0.1469084,0.12041486
b37af97a8,0.048815396,0.15807088,0.29274124,0.28007272,0.22029977
4892ceb8d,0.007763555,0.12774915,0.2291959,0.17699802,0.4582934
a73915bd2,0.08747987,0.5404493,0.21480396,0.101692796,0.05557406
05dc47bda,0.009575947,0.21057475,0.34086898,0.25584918,0.18313122
81da09ea9,0.028534893,0.32722342,0.3442432,0.20529345,0.09470506
cbbf3acfc,0.06768367,0.5163795,0.2870259,0.09034101,0.038569994
a0c64fbad,0.022275826,0.29196888,0.2299264,0.14122993,0.31459895
6627a8ab8,0.033476193,0.27093163,0.26215065,0.32093608,0.112505384
c7fa60cfb,0.066954985,0.2517739,0.29625085,0.19358242,0.19143786
8da7afcd4,0.016273206,0.14344698,0.5123341,0.2379537,0.08999199
281618ba5,0.04369193,0.16932309,0.32065457,0.20652974,0.25980067
29a9fdad5,0.012642951,0.23146434,0.20894338,0.25608405,0.29086527
87fadb3df,0.022786183,0.11209364,0.21200067,0.19877556,0.45434391
24aaed171,0.09831271,0.42467943,0.23687808,0.13582006,0.10430979
74fb03e51,0.014617099,0.18422559,0.26619506,0.25097054,0.28399172
6ade0f2fe,0.023210522,0.14994058,0.17211959,0.21430565,0.44042367
ed194417f,0.059288707,0.30143908,0.28448245,0.14056283,0.21422689
67f351876,0.06375759,0.22918686,0.20255356,0.20002893,0.3044731
f2a6e7dac,0.034492668,0.16983822,0.21707822,0.20246123,0.37612963
78599649f,0.07847578,0.37586164,0.20480172,0.18129021,0.15957062
6632022cd,0.027508384,0.19558027,0.25157675,0.19049883,0.33483577
08a71b8d1,0.088611715,0.3968971,0.23599496,0.18435387,0.09414234
063d8c58b,0.015693713,0.2178748,0.17110543,0.15234372,0.44298235
00eced1f0,0.037680723,0.2773889,0.26028946,0.17518756,0.24945332
fc93d7cc9,0.0026782698,0.106531344,0.20834507,0.22819465,0.45425066
1108027ef,0.034231044,0.24645512,0.3563114,0.21371749,0.14928499
3332eb59c,0.01708262,0.17699097,0.2572615,0.23934555,0.30931935
2a73c2356,0.060895417,0.18948834,0.311842,0.20182192,0.23595229
64c6eb71c,0.069337055,0.27754924,0.2569607,0.17357685,0.22257617
745fd19b8,0.017316882,0.1479534,0.2539562,0.2788159,0.30195764
ada93cece,0.034069918,0.18495926,0.29954928,0.21860865,0.26281285
fa45ffcb8,0.043675195,0.2258054,0.23961064,0.24369071,0.24721803
1727cfc45,0.019906119,0.12969467,0.25320834,0.18352084,0.41367
16f2fa5c7,0.032565232,0.23195358,0.2585876,0.21865432,0.25823927
2a92877f7,0.017207278,0.1619272,0.15417235,0.139334,0.52735925
21178f3b0,0.016146595,0.2722908,0.40111458,0.22106285,0.089385174
0d47275d4,0.018932365,0.4569295,0.28400928,0.15704219,0.083086625
65a98c48f,0.0022258507,0.04622433,0.1142131,0.12215188,0.7151848
4ae940ec2,0.010560195,0.07789695,0.18355432,0.19961636,0.5283722
dc8359e75,0.0032477886,0.05486931,0.13946125,0.17265254,0.629769
01231c438,0.016713671,0.33786812,0.37735203,0.1856139,0.08245225
e4ab25214,0.013028861,0.090261556,0.282793,0.2293543,0.38456225
3ded98af9,0.016338926,0.16874957,0.27675784,0.23016201,0.30799168
f5d0fdd2c,0.0042610364,0.07217834,0.1447339,0.1061507,0.672676
dd8e62b81,0.026313644,0.24839495,0.2810709,0.16896172,0.2752588
91471cf89,0.0051202476,0.101952225,0.20631455,0.26506263,0.42155036
33f28ad35,0.0063449363,0.14750764,0.27212095,0.28764787,0.28637856
9ed8dd7a7,0.00594796,0.067086115,0.17571662,0.14238241,0.608867
18b2da498,0.07614652,0.34351236,0.19712931,0.1659554,0.21725643
437b01de4,0.00094681524,0.03329578,0.14743832,0.2699764,0.5483427
ac8229264,0.0442535,0.25276133,0.27889252,0.2747704,0.14932229
a5f027ab8,0.051947247,0.37561607,0.26935822,0.1831374,0.11994114
82aa52460,0.0107969185,0.33230704,0.27028584,0.23250362,0.15410657
295b1eef3,0.049256634,0.45065793,0.16565919,0.23468761,0.09973871
1a0ee9580,0.014085609,0.0643807,0.18670171,0.34227893,0.392553
42e73a942,0.05400917,0.36155942,0.2441767,0.1672295,0.17302518
fa1d3af33,0.040257946,0.2718983,0.34891838,0.228043,0.11088233
eb6c579d5,0.0016268466,0.04700935,0.1576983,0.21243563,0.58122987
16d94bbb1,0.01928678,0.4313231,0.37624624,0.13294628,0.04019754
426662616,0.025482694,0.21816024,0.30990648,0.24492544,0.20152515
785413d29,0.043425754,0.5607396,0.26223224,0.104663186,0.028939247
1c6aa4b33,0.03669174,0.41453606,0.3116527,0.17388545,0.06323406
f3207cde7,0.05715606,0.35792568,0.30396095,0.15935421,0.1216031
f31b6eda3,0.06047458,0.22940466,0.24554056,0.2018662,0.26271397
46a5f0ba6,0.014494354,0.23485133,0.27557614,0.24463287,0.23044531
1b871dbaa,0.00047856965,0.09569752,0.22096938,0.181075,0.5017795
be21567c3,0.041131623,0.29532608,0.34961146,0.16139439,0.1525365
485cff597,0.012379433,0.19242951,0.37638697,0.2770291,0.141775
10b669bea,0.0047350074,0.161224,0.30724177,0.32673034,0.20006888
346c5abcd,0.0056592706,0.04493553,0.19770074,0.23572005,0.5159845
c148399c0,0.026722971,0.12033367,0.2281774,0.24921027,0.37555572
